x_east_m,y_north_m,lat,lon,mnt_m,mns_m,mnh_m
80.0,90.0,48.8112585,7.8527913,142.32,155.24,12.92
90.0,90.0,48.8112585,7.8529277,142.59,158.15,15.56
100.0,90.0,48.8112585,7.8530641,142.44,142.44,0.0
110.0,90.0,48.8112585,7.8532005,142.33,142.33,0.0
120.0,90.0,48.8112585,7.8533369,142.31,142.31,0.0
130.0,90.0,48.8112585,7.8534733,142.22,142.22,0.0
140.0,90.0,48.8112585,7.8536097,142.3,142.3,0.0
150.0,90.0,48.8112585,7.8537461,142.26,142.26,0.0
160.0,90.0,48.8112585,7.8538825,142.22,142.22,0.0
170.0,90.0,48.8112585,7.8540189,142.22,142.22,0.0
180.0,90.0,48.8112585,7.8541553,142.03,142.03,0.0
190.0,90.0,48.8112585,7.8542917,141.98,141.98,0.0
200.0,90.0,48.8112585,7.8544281,142.22,142.22,0.0
210.0,90.0,48.8112585,7.8545645,142.4,142.4,0.0
220.0,90.0,48.8112585,7.854701,142.2,142.2,0.0
230.0,90.0,48.8112585,7.8548374,142.14,154.34,12.2
240.0,90.0,48.8112585,7.8549738,142.1,153.51,11.41
250.0,90.0,48.8112585,7.8551102,142.26,142.26,0.0
260.0,90.0,48.8112585,7.8552466,142.21,142.21,0.0
270.0,90.0,48.8112585,7.855383,142.09,142.09,0.0
280.0,90.0,48.8112585,7.8555194,142.15,142.15,0.0
290.0,90.0,48.8112585,7.8556558,142.08,142.08,0.0
300.0,90.0,48.8112585,7.8557922,142.1,142.1,0.0
-300.0,80.0,48.8111686,7.8476078,143.45,143.45,0.0
-290.0,80.0,48.8111686,7.8477442,143.32,143.32,0.0
-280.0,80.0,48.8111686,7.8478806,143.33,155.31,11.98
-270.0,80.0,48.8111686,7.848017,143.29,143.29,0.0
-260.0,80.0,48.8111686,7.8481534,143.41,146.5,3.09
-250.0,80.0,48.8111686,7.8482898,143.21,154.34,11.13
-240.0,80.0,48.8111686,7.8484262,143.23,155.52,12.3
-230.0,80.0,48.8111686,7.8485626,143.26,143.26,0.0
-220.0,80.0,48.8111686,7.848699,143.3,150.24,6.94
-210.0,80.0,48.8111686,7.8488355,143.2,151.19,7.99
-200.0,80.0,48.8111686,7.8489719,143.1,157.09,14.0
-190.0,80.0,48.8111686,7.8491083,143.46,157.44,13.98
-180.0,80.0,48.8111686,7.8492447,143.12,157.28,14.16
-170.0,80.0,48.8111686,7.8493811,143.22,157.95,14.73
-160.0,80.0,48.8111686,7.8495175,143.12,155.32,12.2
-150.0,80.0,48.8111686,7.8496539,143.04,155.08,12.04
-140.0,80.0,48.8111686,7.8497903,143.03,155.62,12.59
-130.0,80.0,48.8111686,7.8499267,142.89,157.11,14.22
-120.0,80.0,48.8111686,7.8500631,142.9,154.08,11.18
-110.0,80.0,48.8111686,7.8501995,142.8,156.08,13.28
-100.0,80.0,48.8111686,7.8503359,142.76,142.76,0.0
-90.0,80.0,48.8111686,7.8504723,142.75,158.85,16.1
-80.0,80.0,48.8111686,7.8506087,142.59,158.2,15.61
-70.0,80.0,48.8111686,7.8507452,142.6,157.81,15.21
-60.0,80.0,48.8111686,7.8508816,142.45,157.27,14.83
-50.0,80.0,48.8111686,7.851018,142.44,156.59,14.14
-40.0,80.0,48.8111686,7.8511544,142.35,142.35,0.0
-30.0,80.0,48.8111686,7.8512908,142.29,142.29,0.0
-20.0,80.0,48.8111686,7.8514272,142.23,142.23,0.0
-10.0,80.0,48.8111686,7.8515636,142.19,142.19,0.0
0.0,80.0,48.8111686,7.8517,142.23,142.23,0.0
10.0,80.0,48.8111686,7.8518364,142.4,150.48,8.09
20.0,80.0,48.8111686,7.8519728,142.29,156.01,13.72
30.0,80.0,48.8111686,7.8521092,142.31,146.55,4.24
40.0,80.0,48.8111686,7.8522456,142.29,154.5,12.21
50.0,80.0,48.8111686,7.852382,142.34,150.29,7.95
60.0,80.0,48.8111686,7.8525184,142.36,157.42,15.06
70.0,80.0,48.8111686,7.8526548,142.35,153.37,11.02
80.0,80.0,48.8111686,7.8527913,142.29,154.66,12.37
90.0,80.0,48.8111686,7.8529277,142.37,154.55,12.17
100.0,80.0,48.8111686,7.8530641,142.17,142.17,0.0
110.0,80.0,48.8111686,7.8532005,142.08,145.1,3.02
120.0,80.0,48.8111686,7.8533369,142.14,142.14,0.0
130.0,80.0,48.8111686,7.8534733,142.23,142.23,0.0
140.0,80.0,48.8111686,7.8536097,142.05,142.05,0.0
150.0,80.0,48.8111686,7.8537461,141.78,141.78,0.0
160.0,80.0,48.8111686,7.8538825,141.86,141.86,0.0
170.0,80.0,48.8111686,7.8540189,142.31,142.31,0.0
180.0,80.0,48.8111686,7.8541553,142.26,142.26,0.0
190.0,80.0,48.8111686,7.8542917,142.29,142.29,0.0
200.0,80.0,48.8111686,7.8544281,142.41,142.41,0.0
210.0,80.0,48.8111686,7.8545645,142.31,142.31,0.0
220.0,80.0,48.8111686,7.854701,142.28,142.28,0.0
230.0,80.0,48.8111686,7.8548374,142.25,153.71,11.46
240.0,80.0,48.8111686,7.8549738,142.35,157.25,14.9
250.0,80.0,48.8111686,7.8551102,142.16,154.0,11.84
260.0,80.0,48.8111686,7.8552466,142.17,142.17,0.0
270.0,80.0,48.8111686,7.855383,142.12,142.12,0.0
280.0,80.0,48.8111686,7.8555194,142.04,142.04,0.0
290.0,80.0,48.8111686,7.8556558,142.16,142.16,0.0
300.0,80.0,48.8111686,7.8557922,142.1,142.1,0.0
-300.0,70.0,48.8110788,7.8476078,143.31,151.9,8.59
-290.0,70.0,48.8110788,7.8477442,143.45,154.34,10.89
-280.0,70.0,48.8110788,7.8478806,143.44,149.18,5.74
-270.0,70.0,48.8110788,7.848017,143.32,143.32,0.0
-260.0,70.0,48.8110788,7.8481534,143.27,143.27,0.0
-250.0,70.0,48.8110788,7.8482898,143.23,145.95,2.72
-240.0,70.0,48.8110788,7.8484262,143.24,150.3,7.06
-230.0,70.0,48.8110788,7.8485626,143.29,143.29,0.0
-220.0,70.0,48.8110788,7.848699,143.16,154.37,11.22
-210.0,70.0,48.8110788,7.8488355,143.27,155.02,11.75
-200.0,70.0,48.8110788,7.8489719,143.21,155.54,12.32
-190.0,70.0,48.8110788,7.8491083,143.2,154.99,11.8
-180.0,70.0,48.8110788,7.8492447,143.36,158.29,14.93
-170.0,70.0,48.8110788,7.8493811,143.25,145.49,2.24
-160.0,70.0,48.8110788,7.8495175,143.16,155.21,12.05
-150.0,70.0,48.8110788,7.8496539,143.11,152.31,9.21
-140.0,70.0,48.8110788,7.8497903,143.07,145.09,2.01
-130.0,70.0,48.8110788,7.8499267,143.22,153.28,10.06
-120.0,70.0,48.8110788,7.8500631,143.0,149.72,6.72
-110.0,70.0,48.8110788,7.8501995,142.97,155.95,12.98
-100.0,70.0,48.8110788,7.8503359,142.85,155.77,12.92
-90.0,70.0,48.8110788,7.8504723,142.77,154.85,12.07
-80.0,70.0,48.8110788,7.8506087,142.62,154.14,11.51
-70.0,70.0,48.8110788,7.8507452,142.54,158.3,15.76
-60.0,70.0,48.8110788,7.8508816,142.52,153.61,11.08
-50.0,70.0,48.8110788,7.851018,142.54,156.2,13.66
-40.0,70.0,48.8110788,7.8511544,142.43,147.76,5.33
-30.0,70.0,48.8110788,7.8512908,142.31,142.31,0.0
-20.0,70.0,48.8110788,7.8514272,142.27,142.27,0.0
-10.0,70.0,48.8110788,7.8515636,142.19,142.19,0.0
0.0,70.0,48.8110788,7.8517,142.28,142.28,0.0
10.0,70.0,48.8110788,7.8518364,142.18,146.03,3.85
20.0,70.0,48.8110788,7.8519728,142.26,153.08,10.82
30.0,70.0,48.8110788,7.8521092,142.32,145.78,3.45
40.0,70.0,48.8110788,7.8522456,142.3,153.33,11.03
50.0,70.0,48.8110788,7.852382,142.44,155.7,13.26
60.0,70.0,48.8110788,7.8525184,142.46,152.7,10.24
70.0,70.0,48.8110788,7.8526548,142.24,154.73,12.49
80.0,70.0,48.8110788,7.8527913,142.2,156.07,13.87
90.0,70.0,48.8110788,7.8529277,142.23,142.23,0.0
100.0,70.0,48.8110788,7.8530641,142.11,142.11,0.0
110.0,70.0,48.8110788,7.8532005,142.01,142.01,0.0
120.0,70.0,48.8110788,7.8533369,141.77,141.77,0.0
130.0,70.0,48.8110788,7.8534733,142.06,142.06,0.0
140.0,70.0,48.8110788,7.8536097,142.15,146.13,3.98
150.0,70.0,48.8110788,7.8537461,142.32,142.32,0.0
160.0,70.0,48.8110788,7.8538825,142.38,142.38,0.0
170.0,70.0,48.8110788,7.8540189,142.16,142.16,0.0
180.0,70.0,48.8110788,7.8541553,142.23,142.23,0.0
190.0,70.0,48.8110788,7.8542917,142.33,142.33,0.0
200.0,70.0,48.8110788,7.8544281,142.17,142.17,0.0
210.0,70.0,48.8110788,7.8545645,142.21,142.21,0.0
220.0,70.0,48.8110788,7.854701,142.35,142.35,0.0
230.0,70.0,48.8110788,7.8548374,142.11,142.11,0.0
240.0,70.0,48.8110788,7.8549738,142.2,154.73,12.54
250.0,70.0,48.8110788,7.8551102,142.17,155.56,13.39
260.0,70.0,48.8110788,7.8552466,142.13,157.08,14.95
270.0,70.0,48.8110788,7.855383,142.19,142.19,0.0
280.0,70.0,48.8110788,7.8555194,142.21,142.21,0.0
290.0,70.0,48.8110788,7.8556558,142.17,142.17,0.0
300.0,70.0,48.8110788,7.8557922,142.01,142.01,0.0
-300.0,60.0,48.810989,7.8476078,143.34,155.54,12.2
-290.0,60.0,48.810989,7.8477442,143.35,143.35,0.0
-280.0,60.0,48.810989,7.8478806,143.31,150.79,7.48
-270.0,60.0,48.810989,7.848017,143.29,143.29,0.0
-260.0,60.0,48.810989,7.8481534,143.35,143.35,0.0
-250.0,60.0,48.810989,7.8482898,143.43,154.14,10.71
-240.0,60.0,48.810989,7.8484262,143.16,155.43,12.27
-230.0,60.0,48.810989,7.8485626,143.36,143.59,0.23
-220.0,60.0,48.810989,7.848699,143.31,143.52,0.21
-210.0,60.0,48.810989,7.8488355,143.19,149.18,6.0
-200.0,60.0,48.810989,7.8489719,143.24,148.63,5.39
-190.0,60.0,48.810989,7.8491083,143.16,156.56,13.41
-180.0,60.0,48.810989,7.8492447,143.21,156.16,12.95
-170.0,60.0,48.810989,7.8493811,143.29,157.3,14.01
-160.0,60.0,48.810989,7.8495175,143.28,153.58,10.3
-150.0,60.0,48.810989,7.8496539,143.1,143.1,0.0
-140.0,60.0,48.810989,7.8497903,143.07,143.07,0.0
-130.0,60.0,48.810989,7.8499267,142.98,142.98,0.0
-120.0,60.0,48.810989,7.8500631,143.04,154.62,11.58
-110.0,60.0,48.810989,7.8501995,143.05,152.46,9.41
-100.0,60.0,48.810989,7.8503359,143.01,155.92,12.91
-90.0,60.0,48.810989,7.8504723,142.85,157.01,14.16
-80.0,60.0,48.810989,7.8506087,142.75,146.9,4.15
-70.0,60.0,48.810989,7.8507452,142.65,154.72,12.06
-60.0,60.0,48.810989,7.8508816,142.65,155.4,12.75
-50.0,60.0,48.810989,7.851018,142.64,143.48,0.85
-40.0,60.0,48.810989,7.8511544,142.55,155.01,12.46
-30.0,60.0,48.810989,7.8512908,142.39,142.39,0.0
-20.0,60.0,48.810989,7.8514272,142.3,142.3,0.0
-10.0,60.0,48.810989,7.8515636,142.24,142.24,0.0
0.0,60.0,48.810989,7.8517,142.29,142.29,0.0
10.0,60.0,48.810989,7.8518364,142.2,142.2,0.0
20.0,60.0,48.810989,7.8519728,142.35,149.77,7.42
30.0,60.0,48.810989,7.8521092,142.37,155.72,13.34
40.0,60.0,48.810989,7.8522456,142.47,157.41,14.94
50.0,60.0,48.810989,7.852382,142.51,158.22,15.72
60.0,60.0,48.810989,7.8525184,142.24,158.22,15.98
70.0,60.0,48.810989,7.8526548,142.2,153.57,11.37
80.0,60.0,48.810989,7.8527913,141.93,141.93,0.0
90.0,60.0,48.810989,7.8529277,141.88,141.88,0.0
100.0,60.0,48.810989,7.8530641,142.03,146.68,4.65
110.0,60.0,48.810989,7.8532005,142.13,145.29,3.16
120.0,60.0,48.810989,7.8533369,142.15,142.15,0.0
130.0,60.0,48.810989,7.8534733,142.32,142.32,0.0
140.0,60.0,48.810989,7.8536097,141.94,141.94,0.0
150.0,60.0,48.810989,7.8537461,142.16,142.16,0.0
160.0,60.0,48.810989,7.8538825,142.11,142.11,0.0
170.0,60.0,48.810989,7.8540189,142.32,142.32,0.0
180.0,60.0,48.810989,7.8541553,142.23,142.23,0.0
190.0,60.0,48.810989,7.8542917,142.16,142.16,0.0
200.0,60.0,48.810989,7.8544281,142.2,151.84,9.65
210.0,60.0,48.810989,7.8545645,142.25,148.55,6.3
220.0,60.0,48.810989,7.854701,142.34,142.34,0.0
230.0,60.0,48.810989,7.8548374,142.4,142.39,-0.01
240.0,60.0,48.810989,7.8549738,142.5,142.5,0.0
250.0,60.0,48.810989,7.8551102,142.12,142.12,0.0
260.0,60.0,48.810989,7.8552466,142.18,142.18,0.0
270.0,60.0,48.810989,7.855383,142.11,154.33,12.22
280.0,60.0,48.810989,7.8555194,142.11,144.13,2.01
290.0,60.0,48.810989,7.8556558,142.11,142.11,0.0
300.0,60.0,48.810989,7.8557922,142.13,142.13,0.0
-300.0,50.0,48.8108992,7.8476078,143.42,153.04,9.62
-290.0,50.0,48.8108992,7.8477442,143.28,155.61,12.33
-280.0,50.0,48.8108992,7.8478806,143.32,143.32,0.0
-270.0,50.0,48.8108992,7.848017,143.4,143.4,0.0
-260.0,50.0,48.8108992,7.8481534,143.31,155.04,11.72
-250.0,50.0,48.8108992,7.8482898,143.21,145.47,2.25
-240.0,50.0,48.8108992,7.8484262,143.27,143.27,0.0
-230.0,50.0,48.8108992,7.8485626,143.27,146.6,3.33
-220.0,50.0,48.8108992,7.848699,143.17,154.38,11.21
-210.0,50.0,48.8108992,7.8488355,143.26,144.14,0.88
-200.0,50.0,48.8108992,7.8489719,143.15,145.91,2.76
-190.0,50.0,48.8108992,7.8491083,143.19,157.03,13.84
-180.0,50.0,48.8108992,7.8492447,143.16,143.29,0.13
-170.0,50.0,48.8108992,7.8493811,143.29,143.29,0.0
-160.0,50.0,48.8108992,7.8495175,143.28,156.14,12.86
-150.0,50.0,48.8108992,7.8496539,143.09,153.25,10.16
-140.0,50.0,48.8108992,7.8497903,143.12,157.42,14.3
-130.0,50.0,48.8108992,7.8499267,143.04,143.04,0.0
-120.0,50.0,48.8108992,7.8500631,143.06,155.93,12.87
-110.0,50.0,48.8108992,7.8501995,143.19,156.03,12.85
-100.0,50.0,48.8108992,7.8503359,143.03,157.56,14.52
-90.0,50.0,48.8108992,7.8504723,142.82,153.51,10.69
-80.0,50.0,48.8108992,7.8506087,142.8,156.81,14.01
-70.0,50.0,48.8108992,7.8507452,142.82,151.71,8.89
-60.0,50.0,48.8108992,7.8508816,142.74,144.69,1.96
-50.0,50.0,48.8108992,7.851018,142.54,157.13,14.59
-40.0,50.0,48.8108992,7.8511544,142.8,157.01,14.21
-30.0,50.0,48.8108992,7.8512908,142.46,142.46,0.0
-20.0,50.0,48.8108992,7.8514272,142.24,142.24,0.0
-10.0,50.0,48.8108992,7.8515636,142.2,142.2,0.0
0.0,50.0,48.8108992,7.8517,142.19,142.19,0.0
10.0,50.0,48.8108992,7.8518364,142.21,142.21,0.0
20.0,50.0,48.8108992,7.8519728,142.32,150.85,8.53
30.0,50.0,48.8108992,7.8521092,142.41,149.68,7.28
40.0,50.0,48.8108992,7.8522456,142.11,142.11,0.0
50.0,50.0,48.8108992,7.852382,142.08,149.54,7.46
60.0,50.0,48.8108992,7.8525184,142.14,156.96,14.82
70.0,50.0,48.8108992,7.8526548,142.25,155.06,12.8
80.0,50.0,48.8108992,7.8527913,142.05,154.32,12.27
90.0,50.0,48.8108992,7.8529277,142.17,142.17,0.0
100.0,50.0,48.8108992,7.8530641,142.17,146.51,4.34
110.0,50.0,48.8108992,7.8532005,142.0,142.0,0.0
120.0,50.0,48.8108992,7.8533369,142.04,142.04,0.0
130.0,50.0,48.8108992,7.8534733,142.07,142.07,0.0
140.0,50.0,48.8108992,7.8536097,142.11,142.11,0.0
150.0,50.0,48.8108992,7.8537461,142.09,142.09,0.0
160.0,50.0,48.8108992,7.8538825,142.15,142.15,0.0
170.0,50.0,48.8108992,7.8540189,142.05,142.05,0.0
180.0,50.0,48.8108992,7.8541553,142.15,152.68,10.53
190.0,50.0,48.8108992,7.8542917,142.14,154.03,11.89
200.0,50.0,48.8108992,7.8544281,142.19,148.39,6.21
210.0,50.0,48.8108992,7.8545645,141.99,145.4,3.41
220.0,50.0,48.8108992,7.854701,142.28,142.28,0.0
230.0,50.0,48.8108992,7.8548374,142.21,142.32,0.11
240.0,50.0,48.8108992,7.8549738,142.13,150.98,8.85
250.0,50.0,48.8108992,7.8551102,142.05,142.05,0.0
260.0,50.0,48.8108992,7.8552466,142.1,154.09,11.98
270.0,50.0,48.8108992,7.855383,142.1,145.2,3.1
280.0,50.0,48.8108992,7.8555194,142.15,142.15,0.0
290.0,50.0,48.8108992,7.8556558,142.14,142.14,0.0
300.0,50.0,48.8108992,7.8557922,142.06,142.06,0.0
-300.0,40.0,48.8108093,7.8476078,143.48,152.71,9.23
-290.0,40.0,48.8108093,7.8477442,143.44,155.18,11.74
-280.0,40.0,48.8108093,7.8478806,143.3,153.25,9.95
-270.0,40.0,48.8108093,7.848017,143.47,143.47,0.0
-260.0,40.0,48.8108093,7.8481534,143.23,152.25,9.02
-250.0,40.0,48.8108093,7.8482898,143.2,143.2,0.0
-240.0,40.0,48.8108093,7.8484262,143.28,146.24,2.96
-230.0,40.0,48.8108093,7.8485626,143.2,153.39,10.19
-220.0,40.0,48.8108093,7.848699,143.23,157.94,14.71
-210.0,40.0,48.8108093,7.8488355,143.33,143.33,0.0
-200.0,40.0,48.8108093,7.8489719,143.27,143.27,0.0
-190.0,40.0,48.8108093,7.8491083,143.25,145.85,2.59
-180.0,40.0,48.8108093,7.8492447,143.26,160.01,16.75
-170.0,40.0,48.8108093,7.8493811,143.22,143.22,0.0
-160.0,40.0,48.8108093,7.8495175,143.04,155.45,12.4
-150.0,40.0,48.8108093,7.8496539,143.26,143.41,0.15
-140.0,40.0,48.8108093,7.8497903,143.07,157.87,14.8
-130.0,40.0,48.8108093,7.8499267,143.1,154.57,11.47
-120.0,40.0,48.8108093,7.8500631,143.26,143.26,-0.0
-110.0,40.0,48.8108093,7.8501995,143.18,143.18,0.0
-100.0,40.0,48.8108093,7.8503359,143.06,152.82,9.77
-90.0,40.0,48.8108093,7.8504723,142.85,142.85,0.0
-80.0,40.0,48.8108093,7.8506087,142.91,148.45,5.54
-70.0,40.0,48.8108093,7.8507452,142.78,154.96,12.17
-60.0,40.0,48.8108093,7.8508816,142.72,158.23,15.51
-50.0,40.0,48.8108093,7.851018,142.72,156.1,13.38
-40.0,40.0,48.8108093,7.8511544,142.42,142.42,0.0
-30.0,40.0,48.8108093,7.8512908,142.42,142.42,0.0
-20.0,40.0,48.8108093,7.8514272,142.39,142.39,0.0
-10.0,40.0,48.8108093,7.8515636,142.28,142.28,0.0
0.0,40.0,48.8108093,7.8517,142.26,142.26,0.0
10.0,40.0,48.8108093,7.8518364,142.26,142.26,0.0
20.0,40.0,48.8108093,7.8519728,142.3,142.3,0.0
30.0,40.0,48.8108093,7.8521092,142.52,155.9,13.38
40.0,40.0,48.8108093,7.8522456,142.26,154.9,12.65
50.0,40.0,48.8108093,7.852382,142.21,157.23,15.02
60.0,40.0,48.8108093,7.8525184,142.25,154.83,12.58
70.0,40.0,48.8108093,7.8526548,142.15,151.68,9.53
80.0,40.0,48.8108093,7.8527913,142.33,142.33,0.0
90.0,40.0,48.8108093,7.8529277,142.05,142.05,0.0
100.0,40.0,48.8108093,7.8530641,142.11,142.11,0.0
110.0,40.0,48.8108093,7.8532005,141.95,141.95,0.0
120.0,40.0,48.8108093,7.8533369,141.95,141.95,0.0
130.0,40.0,48.8108093,7.8534733,142.08,142.08,0.0
140.0,40.0,48.8108093,7.8536097,142.03,142.03,0.0
150.0,40.0,48.8108093,7.8537461,142.14,142.14,0.0
160.0,40.0,48.8108093,7.8538825,142.19,142.19,0.0
170.0,40.0,48.8108093,7.8540189,142.13,154.59,12.46
180.0,40.0,48.8108093,7.8541553,142.07,153.51,11.43
190.0,40.0,48.8108093,7.8542917,142.02,142.02,0.0
200.0,40.0,48.8108093,7.8544281,142.23,142.23,0.0
210.0,40.0,48.8108093,7.8545645,141.79,149.55,7.76
220.0,40.0,48.8108093,7.854701,142.51,142.91,0.4
230.0,40.0,48.8108093,7.8548374,141.76,141.8,0.04
240.0,40.0,48.8108093,7.8549738,142.23,142.23,0.0
250.0,40.0,48.8108093,7.8551102,142.3,142.3,0.0
260.0,40.0,48.8108093,7.8552466,142.27,152.47,10.2
270.0,40.0,48.8108093,7.855383,142.23,151.36,9.13
280.0,40.0,48.8108093,7.8555194,142.19,142.19,0.0
290.0,40.0,48.8108093,7.8556558,142.09,142.09,0.0
300.0,40.0,48.8108093,7.8557922,142.08,142.08,0.0
-300.0,30.0,48.8107195,7.8476078,143.39,146.97,3.58
-290.0,30.0,48.8107195,7.8477442,143.3,149.15,5.85
-280.0,30.0,48.8107195,7.8478806,143.34,150.87,7.53
-270.0,30.0,48.8107195,7.848017,143.36,148.96,5.6
-260.0,30.0,48.8107195,7.8481534,143.29,155.93,12.64
-250.0,30.0,48.8107195,7.8482898,143.43,143.43,0.0
-240.0,30.0,48.8107195,7.8484262,143.32,151.51,8.19
-230.0,30.0,48.8107195,7.8485626,143.15,150.73,7.58
-220.0,30.0,48.8107195,7.848699,143.21,156.67,13.46
-210.0,30.0,48.8107195,7.8488355,143.12,143.12,0.0
-200.0,30.0,48.8107195,7.8489719,143.29,143.29,0.0
-190.0,30.0,48.8107195,7.8491083,143.04,148.07,5.03
-180.0,30.0,48.8107195,7.8492447,143.3,156.0,12.7
-170.0,30.0,48.8107195,7.8493811,143.21,158.45,15.24
-160.0,30.0,48.8107195,7.8495175,143.17,159.63,16.46
-150.0,30.0,48.8107195,7.8496539,143.37,143.37,0.0
-140.0,30.0,48.8107195,7.8497903,143.28,152.64,9.36
-130.0,30.0,48.8107195,7.8499267,143.25,143.25,0.0
-120.0,30.0,48.8107195,7.8500631,143.25,143.25,0.0
-110.0,30.0,48.8107195,7.8501995,143.16,149.96,6.8
-100.0,30.0,48.8107195,7.8503359,143.13,150.77,7.64
-90.0,30.0,48.8107195,7.8504723,142.93,155.63,12.7
-80.0,30.0,48.8107195,7.8506087,142.89,158.51,15.62
-70.0,30.0,48.8107195,7.8507452,142.65,142.65,0.0
-60.0,30.0,48.8107195,7.8508816,142.67,147.3,4.64
-50.0,30.0,48.8107195,7.851018,142.64,147.6,4.96
-40.0,30.0,48.8107195,7.8511544,142.95,157.43,14.48
-30.0,30.0,48.8107195,7.8512908,142.62,155.29,12.67
-20.0,30.0,48.8107195,7.8514272,142.48,142.48,0.0
-10.0,30.0,48.8107195,7.8515636,142.4,142.4,0.0
0.0,30.0,48.8107195,7.8517,142.36,142.36,0.0
10.0,30.0,48.8107195,7.8518364,142.36,142.36,0.0
20.0,30.0,48.8107195,7.8519728,142.25,142.25,0.0
30.0,30.0,48.8107195,7.8521092,142.26,154.02,11.76
40.0,30.0,48.8107195,7.8522456,142.2,148.08,5.88
50.0,30.0,48.8107195,7.852382,142.44,148.28,5.84
60.0,30.0,48.8107195,7.8525184,142.26,149.14,6.88
70.0,30.0,48.8107195,7.8526548,142.22,153.1,10.88
80.0,30.0,48.8107195,7.8527913,142.22,142.22,0.0
90.0,30.0,48.8107195,7.8529277,142.11,142.11,0.0
100.0,30.0,48.8107195,7.8530641,142.01,142.01,0.0
110.0,30.0,48.8107195,7.8532005,141.98,141.98,0.0
120.0,30.0,48.8107195,7.8533369,142.04,142.04,0.0
130.0,30.0,48.8107195,7.8534733,141.94,141.94,0.0
140.0,30.0,48.8107195,7.8536097,142.06,142.06,0.0
150.0,30.0,48.8107195,7.8537461,142.0,142.0,0.0
160.0,30.0,48.8107195,7.8538825,142.2,142.2,0.0
170.0,30.0,48.8107195,7.8540189,142.07,142.07,0.0
180.0,30.0,48.8107195,7.8541553,142.36,142.36,0.0
190.0,30.0,48.8107195,7.8542917,142.18,142.18,0.0
200.0,30.0,48.8107195,7.8544281,142.28,142.28,0.0
210.0,30.0,48.8107195,7.8545645,142.18,142.18,0.0
220.0,30.0,48.8107195,7.854701,142.24,142.24,0.0
230.0,30.0,48.8107195,7.8548374,141.95,141.96,0.01
240.0,30.0,48.8107195,7.8549738,142.08,143.33,1.25
250.0,30.0,48.8107195,7.8551102,142.07,142.07,0.0
260.0,30.0,48.8107195,7.8552466,142.17,142.17,0.0
270.0,30.0,48.8107195,7.855383,142.2,143.38,1.17
280.0,30.0,48.8107195,7.8555194,142.19,142.19,0.0
290.0,30.0,48.8107195,7.8556558,142.11,143.29,1.19
300.0,30.0,48.8107195,7.8557922,142.02,142.02,0.0
-300.0,20.0,48.8106297,7.8476078,143.26,151.73,8.47
-290.0,20.0,48.8106297,7.8477442,143.17,151.8,8.63
-280.0,20.0,48.8106297,7.8478806,143.25,143.25,0.0
-270.0,20.0,48.8106297,7.848017,143.26,143.26,0.0
-260.0,20.0,48.8106297,7.8481534,143.15,153.95,10.8
-250.0,20.0,48.8106297,7.8482898,143.09,147.68,4.6
-240.0,20.0,48.8106297,7.8484262,143.17,143.17,0.0
-230.0,20.0,48.8106297,7.8485626,143.05,150.5,7.45
-220.0,20.0,48.8106297,7.848699,143.36,143.36,0.0
-210.0,20.0,48.8106297,7.8488355,143.0,145.8,2.8
-200.0,20.0,48.8106297,7.8489719,143.14,152.81,9.67
-190.0,20.0,48.8106297,7.8491083,143.17,145.44,2.27
-180.0,20.0,48.8106297,7.8492447,143.1,151.94,8.84
-170.0,20.0,48.8106297,7.8493811,143.95,143.95,0.0
-160.0,20.0,48.8106297,7.8495175,143.08,155.34,12.26
-150.0,20.0,48.8106297,7.8496539,143.17,149.35,6.18
-140.0,20.0,48.8106297,7.8497903,143.22,158.1,14.87
-130.0,20.0,48.8106297,7.8499267,143.31,149.93,6.61
-120.0,20.0,48.8106297,7.8500631,143.32,159.21,15.89
-110.0,20.0,48.8106297,7.8501995,143.24,146.8,3.56
-100.0,20.0,48.8106297,7.8503359,143.03,151.97,8.94
-90.0,20.0,48.8106297,7.8504723,142.85,150.32,7.47
-80.0,20.0,48.8106297,7.8506087,142.88,144.33,1.45
-70.0,20.0,48.8106297,7.8507452,142.76,150.58,7.82
-60.0,20.0,48.8106297,7.8508816,142.78,154.36,11.59
-50.0,20.0,48.8106297,7.851018,142.76,157.69,14.93
-40.0,20.0,48.8106297,7.8511544,142.88,154.62,11.74
-30.0,20.0,48.8106297,7.8512908,142.66,153.49,10.83
-20.0,20.0,48.8106297,7.8514272,142.66,142.66,0.0
-10.0,20.0,48.8106297,7.8515636,142.53,142.53,0.0
0.0,20.0,48.8106297,7.8517,142.52,142.52,0.0
10.0,20.0,48.8106297,7.8518364,142.42,142.63,0.21
20.0,20.0,48.8106297,7.8519728,142.34,142.34,0.0
30.0,20.0,48.8106297,7.8521092,142.41,142.41,0.0
40.0,20.0,48.8106297,7.8522456,142.41,156.06,13.65
50.0,20.0,48.8106297,7.852382,142.24,142.93,0.69
60.0,20.0,48.8106297,7.8525184,142.36,142.36,0.0
70.0,20.0,48.8106297,7.8526548,142.29,142.29,0.0
80.0,20.0,48.8106297,7.8527913,142.07,142.07,0.0
90.0,20.0,48.8106297,7.8529277,142.17,142.17,0.0
100.0,20.0,48.8106297,7.8530641,142.06,142.06,0.0
110.0,20.0,48.8106297,7.8532005,142.1,142.1,0.0
120.0,20.0,48.8106297,7.8533369,142.03,142.03,0.0
130.0,20.0,48.8106297,7.8534733,141.99,141.99,0.0
